ï»¿facilityId,serviceLineLevel3,orderId,lineItemId,sku,masterMaterialId,batchId,deviationNumber,deviationDescription,deviationTypeName,deviationStatusName,deviationSeverityName,deviationOpenedDate,deviationClosedDate,deviationProjectedCloseDate,START_DATE,END_DATE,ACTIVE,CHANGE,DATE_SENT,ID,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
1031,Steriles         ,76454,10,28846,5000007398,AV3895B   ,"729,397        ",iFKGFIV LU SLHV WFIRMT GIZMHUVI LU qmq35992042 (yxnz-nZRMG) YZGXS ze6104 RMGL GSV SLOWRMT GZMP. hGVIROVH m nUT            ,wVERZGRLM                        ,rMEVHGRTZGRLM/ixz/xzkz kOZM ,nZQLI                ,2024.01.26         ,?                  ,2024.02.25                 ,"Feb 10, 2024","Dec 31, 9000",Y     ,U     ,"Feb 10, 2024, 11:56:50.296 AM",1 ,,,,
1003,OSD              ,58411,10,4000006413,5000005545,CPHZZ     ,"593,525        ",kZGSVLM oLG MFNYVI VMGVIVW RM gIZXVORMP RMHGVZW LU zNTVM oLG MFNYVI                                                       ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2023.06.26         ,2023.07.14         ,2023.07.26                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011,Steriles         ,2021300789,490,415029,5000000225,LP1570A   ,"222,092        ",yFOP BRVOW VCXVVWRMT ULI YZGXS o78yfop920 WFV GL OVZXPZTV LU HLOFGRLM RMGL TIZWV x ZIVZ                                   ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2021.12.01         ,2021.12.24         ,2021.12.31                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,65389,10,13775,5000000026,AM6243B   ,"586,545        ",uLIVRTM hGLKKVI, uLIVRTM nZGVIRZO (bVOOLD hGLKKVI)                                                                        ,xLNKOZRMGH gIZXPRMT              ,xOLHVW                      ,?                    ,2020.06.23         ,2020.10.02         ,2020.07.13                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1,,,
1031,Steriles         ,65389,10,13775,5000000026,AM6243B   ,"574,955        ",oLG bRVOW ULFMW FMWVI GSV ZOOLDZYOV ORNRG LU IVXLMXROZGRLM                                                                ,wVERZGRLM/rMEVHGRTZGRLM          ,xOLHVW                      ,nRMLI                ,2020.03.19         ,2020.03.30         ,2020.04.18                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,65389,10,13775,5000000026,AM6243B   ,"582,222        ",hZNKOVH kFOOVW ZMW hSRKKVW ULI xxr gVHGRMT ZG g9 ULI znt583 hGZYRORGB hGFWB zntvm-k-7979-80                               ,wVERZGRLM/rMEVHGRTZGRLM          ,xOLHVW                      ,nRMLI                ,2020.05.18         ,2020.06.16         ,2020.06.17                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,65389,10,13775,5000000026,AM6243B   ,"572,104        ",7/77/79 7u890-mez-6 @ 8787 zNTVM zn3756z zOVIG gRVI 8                                                                     ,nRX-hGVIROVHvn vCXFIHRLM         ,xOLHVW                      ,?                    ,2020.02.25         ,2020.03.30         ,2020.03.26                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,65389,10,13775,5000000026,AM6243B   ,"568,488        ",zntvm-k-7979-80 / 986224 / znt 583 7.4 NT oRJFRW eRZO (nZC yZGXS)                                                         ,hGZYRORGB                        ,xOLHVW                      ,?                    ,2020.01.24         ,2020.04.27         ,?                          ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,2020300964,10,361072,7000000132,MB0222    ,"86,468         ",nRHHRMT wLXFNVMGZGRLM                                                                                                     ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2021.04.02         ,2021.05.14         ,2021.05.02                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,2020300964,10,361072,7000000132,MB0222    ,"106,253        ",nzgvirzo hfkkorvi mlgrurxzgrlm - sVZG HVZORMT KILXVHH LU YZTH 2998-2628/2997-7967/2997-3283                               ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2021.05.07         ,2021.06.17         ,2021.06.06                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,2020300964,10,361072,7000000132,MB0222    ,"69,751         ",lFG LU KZIGRXOV ZOZINH MLG WVGVXGVW                                                                                       ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2021.03.05         ,2021.10.08         ,2021.04.04                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,49877,10,362987,7000000178,AVZVA427B ,"562,626        ",prnl KIVHHFIV HVMHLI HFYHGRGFGRLM WFIRMT KILWFXGRLM ZXGRERGRVH                                                            ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.05.09         ,2023.06.06         ,2023.06.08                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,48895,20,363307,7000001170,23B175    ,"579,676        ",nRXILYRLOLTRXZO VMERILMNVMGZO NLMRGLIRMT VCXFIHRLM hGVIROV zIVZ 8 -  ZRI                                                  ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2023.06.05         ,2023.06.30         ,2023.07.05                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,51814,10,4000003753,5000001693,CKSKN     ,"258,609        ",rMXLIIVXG HVJFVMXV HVG FK                                                                                                 ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2022.02.01         ,2022.02.07         ,2022.03.03                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,51814,10,4000003753,5000001693,CKSKN     ,"248,282        ","rMXLIIVXG JFZMGRGB WRHKVMHVW ULI RGVN 6y (nxx) ULI hLULHYFERI 599 nt, eVOKZGZHERI 899 nt uRON xLZGVW gZYOVGH YZGXS xphpk  ",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.01.18         ,2022.02.16         ,2022.02.17                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,33760,10,362087,7000000083,0010464664,"190,884        ","nZQLI z, nZQLI y ZMW GLGZO WVUVXGH JFZMGRGB LFG LU ORNRG                                                                  ",kILWFXG                          ,xOLHVW - wLMV               ,nRMLI                ,2020.03.27         ,2021.03.11         ,2020.04.26                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,33760,10,362087,7000000083,0010464664,"184,055        ",uROORMT sg VCXFIHRLM                                                                                                      ,vJFRKNVMG/uZXRORGB               ,xOLHVW - wLMV               ,nZQLI                ,2019.12.10         ,2020.02.18         ,2020.01.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011,Steriles         ,2021300930,560,415010,5000000839,GP8551F   ,"168,018        ",llh IVHFOG ULI gILNVGZNLO zHHZB ULI rLNVILM HGZYRORGB YZGXSVH.                                                            ,lFG LU hKVXRURXZGRLM (oZYLIZGLIB),xOLHVW - wLMV               ,?                    ,2019.03.08         ,2019.10.30         ,2019.04.07                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011,Steriles         ,2021300930,560,415010,5000000839,GP8551F   ,"55,795         ",llh IVHFOG rLWRWV XLMGVMG rLNVILM YZGXS ok8447                                                                            ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2021.02.10         ,2021.04.02         ,2021.03.12                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,69972,10,14596,5000000960,AQ3811B   ,"129,488        ",3/77/7978 7u890-mez-7-4.9 zXGRLM gRVI 8 zj6188z zNTVM                                                                     ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2021.06.22         ,2021.07.20         ,2021.07.22                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,69972,10,14596,5000000960,AQ3811B   ,"129,492        ",3/77/7978 7u890-mez-6-9.4/4.9 zOVIG/zXGRLM gRVI 8 zj6188z zNTVM                                                           ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2021.06.22         ,2021.07.20         ,2021.07.22                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,2020300020,60,361077,7000000258,XA0286    ,"189,949        ",nRXILYRLOLTRXZO VMERILMNVMGZO NLMRGLIRMT VCXFIHRLM hGVIROV zIVZ 8 - HFIUZXVH                                              ,vMERILMNVMGZO                    ,xOLHVW - wLMV               ,nRMLI                ,2020.03.12         ,2020.04.21         ,2020.04.11                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011,Steriles         ,2019300678,450,415816,5000000386,MP0801A   ,"195,827        ",zWEVIHV IVZXGRLM - YZGXS nk9198z                                                                                          ,kILWFXG                          ,xOLHVW - wLMV               ,xIRGRXZO             ,2020.06.30         ,2020.07.30         ,2020.07.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,45970,10,362087,7000000083,0010587380,"306,005        ",nRXILYRLOLTRXZO VMERILMNVMGZO NLMRGLIRMT VCXFIHRLM hGVIROV zIVZ 5 -  HFIUZXV                                              ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2022.04.20         ,2022.05.23         ,2022.05.20                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,45970,10,362087,7000000083,0010587380,"301,805        ",zMLNZOB LU kLIGZYOV KZIGRXOV XLFMGVI xi766                                                                                ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.04.12         ,2022.05.18         ,2022.05.12                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,53755,10,3000003325,7000000506,CGPXG     ,"23,129         ",hVJFVMXV HGLKKVW WFV GL SRTS KIVHHFIV                                                                                     ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2020.11.16         ,2020.12.01         ,2020.12.16                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,51190,10,360754,7000000096,MM350     ,"639,329        ",nRXILYRLOLTRXZO VMERILMNVMGZO NLMRGLIRMT VCXFIHRLM hGVIROV zIVZ 8 - KVIHLMMVO                                             ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2023.09.08         ,2023.10.20         ,2023.10.08                 ,"Jan 30, 2024","Dec 31, 9000",Y     ,I     ,"Jan 30, 2024, 11:56:48.645 PM",1 ,,,,
1013,Steriles         ,51190,10,360754,7000000096,MM350     ,"644,828        ","iVXLEVIB LU TIZN-MVTZGREV NRXILLITZMRHN RM hGVIROV zIVZ 8, TIZWV y- zri                                                   ",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.09.18         ,2023.10.25         ,2023.10.18                 ,"Jan 30, 2024","Dec 31, 9000",Y     ,I     ,"Jan 30, 2024, 11:56:48.645 PM",1 ,,,,
1013,Steriles         ,51190,10,360754,7000000096,MM350     ,"633,522        ",vJFRKNVMG NZOUFMXGRLM pvb dliw NZOUFMXGRLM LU TOBXLO VJFRKNVMG                                                            ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2023.08.29         ,2023.10.06         ,2023.09.28                 ,"Jan 30, 2024","Dec 31, 9000",Y     ,I     ,"Jan 30, 2024, 11:56:48.645 PM",1 ,,,,
1031,Steriles         ,72666,10,29431,5000000932,AS7339B   ,"387,315        ",iVNWVHRERI zh2660z eo7 hRORXLM sLHV OVZP RM xSZNYVI                                                                       ,wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2022.08.26         ,2022.10.19         ,2022.09.25                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,34479,10,361392,7000000110,2004G     ,"187,216        ",LFG LU ORNRG ULI NZQLI ZMW GLGZO WVUVXGH ZMW LFG LU BRVOW                                                                 ,kILWFXG                          ,xOLHVW - wLMV               ,nZQLI                ,2020.02.03         ,2021.02.01         ,2020.03.04                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011,Steriles         ,2020301005,120,416131,5000000224,LP1552A   ,"55,795         ",llh IVHFOG rLWRWV XLMGVMG rLNVILM YZGXS ok8447                                                                            ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2021.02.10         ,2021.04.02         ,2021.03.12                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,2022300386,40,361077,7000000258,XC0156    ,"434,060        ",wRHXLEVIB LU XLMGZNRMZGVW ERZOH LU NVWRZ UROO YZGXS 98997 pd: nu UZROFIV                                                  ,wVERZGRLM                        ,xOLHVW - wLMV               ,xIRGRXZO             ,2022.11.07         ,2022.12.19         ,2022.12.07                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,2022300386,40,361077,7000000258,XC0156    ,"537,355        ",xSZMTV ji#873773 RNKOVNVMGZGRLM DRGSLFG URMZORAVW iz ZHHVHHNVMG - kILGLMRC uzi RHHFVW pvb dliw: wLXFNVMGZGRLM VIILI       ,wVERZGRLM                        ,xOLHVW - wLMV               ,xIRGRXZO             ,2023.03.31         ,2023.05.17         ,2023.04.30                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,44633,10,4000004813,5000001682,CFHXB     ,"185,722        ",vKXOFHZ YFOP YZGXS 6999996734 xwmeh & EZORWZGRLM YZGXS 6999995695 xwhmm SZW ZGBKRXZO WRHHLOFGRLM IVHFOGH ULI evo.         ,fMVCKVXGVW / zGBKRXZO iVHFOG     ,xOLHVW - wLMV               ,?                    ,2020.01.09         ,2020.01.24         ,2020.02.08                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,46882,10,362930,7000000279,10065     ,"487,221        ",nRXILYRLOLTRXZO VMERILMNVMGZO NLMRGLIRMT VCXFIHRLM hGVIROV zIVZ 8 -  KVIHLMMVO + ZRI                                      ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nZQLI                ,2023.01.26         ,2023.03.14         ,2023.02.25                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,72434,10,27273,5000000958,AS4891B   ,"374,161        ",zOOLDZYOV GRNV ZG 7-1?x DZH VCXVVWVW ULI zyk-784 YFOP. hGVIROVH m nUT                                                     ,wVERZGRLM                        ,xOLHVW - wLMV               ,nRMLI                ,2022.08.04         ,2022.09.23         ,2022.09.03                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,37109,10,362144,7000000099,0010475396,"180,226        ","rMXLIIVXG NZMZTVNVMG VCGVIMZO XVIGRURXZGVH UOLD LU \""dzgvi ezkli kvinvzyrorgb\"" GVHG IVOZGRMT GL GSV NZGVIRZO XLWVH 719991",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2021.09.24         ,2021.11.05         ,2021.10.24                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013,Steriles         ,37109,10,362144,7000000099,0010475396,"197,807        ",iLLN GVNKVIZGFIV VCKLHFIV GRNV LFG-LU-ORNRG                                                                               ,kILXVHH                          ,xOLHVW - wLMV               ,nZQLI                ,2020.08.07         ,2020.09.18         ,2020.09.06                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,44329,10,3000003468,7000000971,CFGBN     ,"3,367          ","wFIRMT jz IVERVD , xLNRO hKVVW llh DZH LYHVIEVW, ULI YZGXS xutym                                                          ",wVERZGRLM                        ,xOLHVW - wLMV               ,nZQLI                ,2020.04.06         ,2020.05.11         ,2020.05.06                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031,Steriles         ,68189,10,26636,5000000809,AP3550B   ,"37,099         ",87/90/7979 7u654-k5-9.4?/4.9? @8492 tROVZW zk6449z zXGRLM gRVI 8                                                          ,llh/llg/v(f)n                    ,xOLHVW - wLMV               ,nRMLI                ,2020.12.29         ,2020.12.30         ,2021.01.28                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,44690,10,4000002907,5000001174,CDSGN     ,"180,844        ",rMXLIIVXG VCKRIB WZGV KIRMGVW LM YFOP KZXP OZYVOH gIZXOVVI YZGXS xwnmx                                                    ,kILXVWFIV                        ,xOLHVW - wLMV               ,nZQLI                ,2019.10.23         ,2020.04.17         ,2019.11.22                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003,OSD              ,44690,10,4000002907,5000001174,CDSGN     ,"181,230        ",llh XLNKIVHHRLM rM-kILXVHH gVHG (rkg) ZEVIZTV DVRTSG ZMW LMV llh ULI RMWRERWFZO DVRTSG ULI gIZXOVVI 874NT xwnmx.          ,kILWFXG                          ,xOLHVW - wLMV               ,nZQLI                ,2019.10.29         ,2020.04.13         ,2019.11.28                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
